duration,pdays,variacion_empleo,euribor3m,nr.employed,y
79.0,999.0,1.4,4.97,5228.1,0
117.0,999.0,1.4,4.968,5228.1,0
91.0,999.0,-1.8,1.405,5099.1,0
155.0,999.0,-1.8,1.344,5099.1,0
106.0,999.0,1.4,4.96,5228.1,0
104.0,999.0,1.4,4.961,5228.1,0
35.0,999.0,-1.8,1.41,5099.1,0
124.0,999.0,-1.8,1.334,5099.1,0
407.0,999.0,-1.8,1.405,5099.1,0
247.0,999.0,1.1,4.857,5191.0,0
78.0,999.0,1.4,4.965,5228.1,0
155.0,999.0,1.4,4.962,5228.1,0
419.0,999.0,1.4,4.962,5228.1,0
254.0,999.0,1.1,4.856,5191.0,0
91.0,999.0,1.4,4.864,5228.1,0
92.0,999.0,1.4,4.963,5228.1,0
339.0,999.0,-3.4,0.773,5017.5,0
322.0,999.0,1.1,4.86,5191.0,0
143.0,999.0,1.4,4.957,5228.1,0
297.0,999.0,-2.9,0.861,5076.2,0
543.0,999.0,-3.4,0.766,5017.5,1
68.0,999.0,1.4,4.959,5228.1,0
308.0,999.0,1.4,4.962,5228.1,0
44.0,999.0,1.4,4.96,5228.1,0
322.0,999.0,-1.8,1.27,5099.1,0
109.0,999.0,-1.8,1.291,5099.1,0
232.0,999.0,-2.9,1.266,5076.2,1
407.0,999.0,-0.1,4.191,5195.8,0
418.0,999.0,-0.1,4.076,5195.8,0
73.0,999.0,-2.9,1.26,5076.2,0
11.0,999.0,-1.1,0.882,4963.6,0
467.0,999.0,1.1,4.857,5191.0,0
381.0,999.0,1.1,4.857,5191.0,0
509.0,999.0,1.1,4.857,5191.0,0
228.0,999.0,-1.8,1.281,5099.1,0
329.0,999.0,1.4,4.864,5228.1,0
247.0,999.0,-0.1,4.191,5195.8,0
31.0,999.0,1.4,4.966,5228.1,0
194.0,999.0,1.4,4.962,5228.1,0
143.0,999.0,1.1,4.855,5191.0,0
372.0,999.0,-1.8,1.334,5099.1,0
195.0,999.0,1.4,4.964,5228.1,0
1222.0,999.0,1.1,4.857,5191.0,0
80.0,999.0,1.4,4.962,5228.1,0
394.0,999.0,1.4,4.96,5228.1,0
158.0,999.0,1.1,4.859,5191.0,0
129.0,999.0,1.1,4.857,5191.0,0
82.0,999.0,-1.8,1.281,5099.1,0
196.0,999.0,1.1,4.856,5191.0,0
128.0,999.0,-1.8,1.281,5099.1,0
111.0,999.0,1.4,4.96,5228.1,0
364.0,999.0,1.1,4.86,5191.0,0
984.0,999.0,1.1,4.864,5191.0,1
91.0,999.0,1.1,4.859,5191.0,0
410.0,999.0,1.1,4.859,5191.0,0
354.0,999.0,1.4,4.962,5228.1,0
57.0,999.0,-1.8,1.327,5099.1,0
249.0,999.0,1.4,4.962,5228.1,0
64.0,999.0,-1.8,1.266,5099.1,0
82.0,999.0,1.4,4.964,5228.1,0
179.0,999.0,1.4,4.96,5228.1,0
74.0,999.0,-1.8,1.27,5099.1,0
361.0,999.0,1.1,4.86,5191.0,0
117.0,999.0,-0.1,4.153,5195.8,0
105.0,999.0,1.4,4.966,5228.1,0
2926.0,999.0,-1.8,1.405,5099.1,1
26.0,999.0,1.4,4.865,5228.1,0
394.0,999.0,-1.8,1.281,5099.1,1
80.0,999.0,1.4,4.96,5228.1,0
55.0,999.0,1.4,4.962,5228.1,0
238.0,999.0,-2.9,0.873,5076.2,0
354.0,999.0,-1.8,1.405,5099.1,0
551.0,999.0,1.4,4.958,5228.1,1
46.0,999.0,1.4,4.957,5228.1,0
139.0,999.0,1.4,4.961,5228.1,0
266.0,999.0,-3.4,0.715,5017.5,1
171.0,999.0,1.4,4.963,5228.1,0
105.0,999.0,1.4,4.959,5228.1,0
856.0,999.0,1.4,4.959,5228.1,1
114.0,999.0,-0.1,4.12,5195.8,0
126.0,999.0,-3.4,0.716,5017.5,0
234.0,999.0,-0.1,4.021,5195.8,0
164.0,999.0,-1.8,1.25,5099.1,0
414.0,999.0,-1.8,1.405,5099.1,0
67.0,999.0,1.4,4.961,5228.1,0
16.0,999.0,1.4,4.864,5228.1,0
207.0,999.0,1.4,4.961,5228.1,0
497.0,999.0,1.4,4.962,5228.1,0
118.0,999.0,-1.8,1.41,5099.1,0
117.0,999.0,1.1,4.857,5191.0,0
99.0,999.0,1.4,4.963,5228.1,0
107.0,999.0,1.4,4.964,5228.1,0
177.0,999.0,1.4,4.965,5228.1,0
83.0,999.0,1.1,4.857,5191.0,0
124.0,999.0,1.4,4.966,5228.1,0
174.0,999.0,1.4,4.961,5228.1,0
813.0,999.0,1.1,4.855,5191.0,1
328.0,999.0,-1.8,1.365,5099.1,1
183.0,7.0,-1.8,0.677,5008.7,0
207.0,999.0,1.4,4.963,5228.1,0
326.0,999.0,-1.8,1.405,5099.1,0
133.0,999.0,1.4,4.961,5228.1,0
1603.0,999.0,-2.9,1.235,5076.2,1
55.0,999.0,-1.8,1.244,5099.1,0
17.0,999.0,-1.8,1.334,5099.1,0
240.0,999.0,-1.8,1.405,5099.1,0
125.0,999.0,1.1,4.857,5191.0,0
42.0,999.0,-1.8,1.327,5099.1,0
77.0,999.0,1.4,4.963,5228.1,0
139.0,999.0,1.4,4.963,5228.1,0
147.0,999.0,1.1,4.855,5191.0,0
83.0,3.0,-3.4,0.755,5017.5,1
45.0,999.0,-1.8,1.25,5099.1,0
559.0,999.0,1.1,4.856,5191.0,0
124.0,999.0,1.1,4.857,5191.0,0
741.0,999.0,1.4,4.866,5228.1,0
396.0,999.0,1.4,4.962,5228.1,0
321.0,999.0,-1.8,1.281,5099.1,0
114.0,999.0,-1.8,1.405,5099.1,0
163.0,999.0,1.4,4.968,5228.1,0
77.0,999.0,1.4,4.962,5228.1,0
23.0,999.0,-0.1,4.076,5195.8,0
136.0,999.0,1.4,4.962,5228.1,0
143.0,999.0,1.1,4.859,5191.0,0
245.0,999.0,-1.7,0.905,4991.6,1
188.0,999.0,-1.8,1.299,5099.1,0
488.0,999.0,1.1,4.859,5191.0,0
1250.0,999.0,1.4,4.967,5228.1,1
51.0,999.0,-1.8,1.405,5099.1,0
27.0,999.0,-1.7,0.886,4991.6,0
1044.0,999.0,1.4,4.964,5228.1,1
53.0,999.0,-0.1,4.12,5195.8,0
259.0,999.0,1.4,4.963,5228.1,0
109.0,999.0,-1.8,1.281,5099.1,0
171.0,999.0,1.4,4.957,5228.1,0
275.0,999.0,1.1,4.857,5191.0,0
357.0,999.0,1.4,4.864,5228.1,0
323.0,999.0,-1.8,1.344,5099.1,0
158.0,999.0,1.4,4.947,5228.1,0
271.0,3.0,-2.9,1.262,5076.2,1
242.0,3.0,-1.1,0.982,4963.6,0
44.0,999.0,-1.8,1.313,5099.1,0
119.0,999.0,-1.8,1.65,5099.1,1
353.0,999.0,-2.9,1.266,5076.2,0
332.0,999.0,-1.8,1.41,5099.1,0
45.0,999.0,1.4,4.968,5228.1,0
16.0,999.0,-1.8,1.244,5099.1,0
414.0,12.0,-1.7,0.889,4991.6,1
274.0,999.0,1.1,4.857,5191.0,0
342.0,999.0,1.4,4.965,5228.1,0
94.0,999.0,1.4,4.965,5228.1,0
176.0,999.0,1.4,4.864,5228.1,0
150.0,999.0,1.1,4.856,5191.0,0
79.0,999.0,-1.8,1.25,5099.1,0
298.0,999.0,1.4,4.963,5228.1,0
214.0,999.0,-1.8,1.344,5099.1,0
186.0,999.0,-1.8,1.65,5099.1,1
449.0,999.0,-2.9,0.879,5076.2,1
102.0,999.0,1.4,4.961,5228.1,0
34.0,999.0,-2.9,1.26,5076.2,0
190.0,999.0,-0.1,4.153,5195.8,0
465.0,999.0,-0.1,4.7,5195.8,1
318.0,999.0,1.1,4.859,5191.0,0
631.0,999.0,-3.4,0.72,5017.5,0
200.0,999.0,1.1,4.86,5191.0,0
152.0,999.0,-1.8,1.259,5099.1,0
66.0,999.0,1.4,4.965,5228.1,0
52.0,999.0,-1.7,0.742,4991.6,0
119.0,999.0,1.1,4.855,5191.0,0
162.0,999.0,-1.8,1.266,5099.1,0
18.0,999.0,1.4,4.968,5228.1,0
50.0,999.0,1.4,4.962,5228.1,0
81.0,999.0,1.4,4.962,5228.1,0
148.0,999.0,-1.8,1.334,5099.1,0
131.0,999.0,-1.8,1.281,5099.1,0
718.0,999.0,-1.1,0.878,4963.6,0
283.0,999.0,-1.8,1.344,5099.1,0
146.0,999.0,-1.8,1.25,5099.1,0
199.0,999.0,1.4,4.961,5228.1,0
259.0,999.0,1.4,4.962,5228.1,0
135.0,999.0,-2.9,1.26,5076.2,0
167.0,999.0,1.1,4.857,5191.0,0
20.0,999.0,-1.8,1.354,5099.1,0
153.0,999.0,1.4,4.963,5228.1,0
201.0,999.0,1.4,4.864,5228.1,0
443.0,999.0,-3.4,0.714,5017.5,0
59.0,999.0,1.1,4.857,5191.0,0
242.0,999.0,-0.1,4.191,5195.8,0
168.0,999.0,-1.8,1.435,5099.1,0
109.0,999.0,1.1,4.857,5191.0,0
146.0,999.0,1.1,4.857,5191.0,0
118.0,999.0,1.1,4.86,5191.0,0
92.0,999.0,-2.9,1.26,5076.2,0
83.0,999.0,1.4,4.962,5228.1,0
169.0,999.0,1.1,4.859,5191.0,0
399.0,999.0,1.4,4.961,5228.1,0
91.0,999.0,1.4,4.968,5228.1,0
195.0,999.0,-3.0,0.707,5023.5,0
103.0,999.0,1.4,4.96,5228.1,0
123.0,999.0,1.4,4.963,5228.1,0
321.0,999.0,-2.9,1.044,5076.2,0
261.0,999.0,1.1,4.858,5191.0,0
145.0,999.0,-1.8,1.291,5099.1,0
732.0,999.0,1.4,4.967,5228.1,0
117.0,999.0,1.1,4.859,5191.0,0
111.0,999.0,1.4,4.963,5228.1,0
213.0,999.0,-0.1,4.191,5195.8,0
94.0,999.0,-1.8,1.313,5099.1,0
412.0,999.0,1.4,4.966,5228.1,0
132.0,999.0,1.4,4.961,5228.1,0
299.0,999.0,1.1,4.857,5191.0,0
94.0,999.0,1.4,4.97,5228.1,0
731.0,999.0,1.4,4.965,5228.1,1
147.0,999.0,-1.8,1.405,5099.1,0
244.0,999.0,1.4,4.962,5228.1,0
563.0,999.0,1.4,4.865,5228.1,1
404.0,999.0,1.4,4.965,5228.1,1
271.0,999.0,1.1,4.856,5191.0,0
54.0,999.0,-0.1,4.021,5195.8,0
204.0,999.0,1.4,4.961,5228.1,0
290.0,999.0,-1.8,1.25,5099.1,0
308.0,999.0,1.4,4.962,5228.1,0
403.0,999.0,1.4,4.865,5228.1,0
273.0,999.0,-0.1,4.191,5195.8,0
118.0,999.0,-1.8,1.266,5099.1,0
112.0,999.0,1.4,4.964,5228.1,0
169.0,999.0,-1.8,1.244,5099.1,0
117.0,999.0,1.4,4.962,5228.1,0
712.0,19.0,-1.1,1.04,4963.6,1
206.0,999.0,1.1,4.864,5191.0,0
427.0,999.0,1.1,4.857,5191.0,0
126.0,999.0,1.4,4.963,5228.1,0
125.0,999.0,-1.8,1.405,5099.1,0
268.0,999.0,1.1,4.857,5191.0,0
337.0,999.0,1.4,4.957,5228.1,0
511.0,999.0,-2.9,0.838,5076.2,1
136.0,999.0,1.1,4.855,5191.0,0
252.0,999.0,-1.8,0.646,5008.7,0
481.0,999.0,1.4,4.962,5228.1,0
154.0,999.0,-0.1,4.153,5195.8,0
168.0,999.0,1.1,4.856,5191.0,0
88.0,999.0,-2.9,1.26,5076.2,0
13.0,999.0,-1.8,1.25,5099.1,0
487.0,999.0,-0.1,4.191,5195.8,0
131.0,999.0,1.4,4.965,5228.1,0
985.0,999.0,-1.1,1.046,4963.6,1
179.0,999.0,1.4,4.96,5228.1,0
1467.0,999.0,1.1,4.857,5191.0,1
191.0,999.0,1.4,4.963,5228.1,0
124.0,999.0,1.4,4.958,5228.1,0
156.0,999.0,-1.8,1.244,5099.1,0
256.0,999.0,1.4,4.963,5228.1,0
179.0,999.0,-0.1,4.076,5195.8,0
273.0,999.0,1.4,4.964,5228.1,0
614.0,999.0,-1.8,1.41,5099.1,0
134.0,6.0,-3.4,0.74,5017.5,1
19.0,999.0,-0.1,4.076,5195.8,0
489.0,999.0,-1.8,1.299,5099.1,0
313.0,999.0,-1.8,1.327,5099.1,0
172.0,999.0,1.4,4.96,5228.1,0
125.0,999.0,1.4,4.947,5228.1,0
148.0,999.0,1.1,4.857,5191.0,0
815.0,999.0,1.4,4.961,5228.1,1
100.0,999.0,-1.8,1.334,5099.1,0
193.0,999.0,-1.8,1.334,5099.1,0
90.0,999.0,1.4,4.866,5228.1,0
121.0,999.0,-1.8,1.25,5099.1,0
94.0,999.0,-0.1,4.191,5195.8,0
176.0,999.0,-1.8,1.405,5099.1,0
245.0,999.0,-1.7,0.904,4991.6,1
272.0,999.0,-0.1,4.153,5195.8,0
32.0,999.0,1.4,4.961,5228.1,0
200.0,999.0,1.4,4.964,5228.1,0
53.0,999.0,-0.1,4.153,5195.8,0
56.0,999.0,-1.8,1.281,5099.1,0
188.0,999.0,1.4,4.962,5228.1,0
126.0,999.0,1.4,4.968,5228.1,0
145.0,999.0,1.4,4.96,5228.1,0
150.0,999.0,1.4,4.865,5228.1,0
173.0,999.0,1.1,4.858,5191.0,0
120.0,999.0,1.4,4.962,5228.1,0
620.0,999.0,-1.8,1.405,5099.1,0
246.0,999.0,1.1,4.857,5191.0,0
230.0,999.0,1.1,4.864,5191.0,0
163.0,999.0,1.4,4.963,5228.1,0
222.0,999.0,-1.8,1.299,5099.1,0
428.0,999.0,-1.7,0.767,4991.6,0
107.0,999.0,1.4,4.961,5228.1,0
75.0,999.0,1.4,4.965,5228.1,0
77.0,999.0,-2.9,1.26,5076.2,0
36.0,999.0,1.4,4.963,5228.1,0
253.0,999.0,-1.7,0.886,4991.6,1
117.0,999.0,1.4,4.866,5228.1,0
493.0,999.0,-1.8,1.266,5099.1,0
330.0,999.0,1.4,4.963,5228.1,0
148.0,999.0,1.1,4.86,5191.0,0
822.0,13.0,-2.9,0.908,5076.2,1
181.0,6.0,-1.8,0.699,5008.7,1
169.0,999.0,1.1,4.858,5191.0,0
747.0,999.0,-3.4,0.715,5017.5,1
390.0,999.0,1.1,4.857,5191.0,0
21.0,999.0,1.1,4.856,5191.0,0
39.0,999.0,1.4,4.97,5228.1,0
259.0,999.0,1.4,4.964,5228.1,0
164.0,999.0,-1.8,1.313,5099.1,0
465.0,999.0,-1.8,1.266,5099.1,0
31.0,999.0,1.4,4.959,5228.1,0
226.0,999.0,1.4,4.957,5228.1,0
13.0,999.0,-1.7,0.761,4991.6,0
110.0,999.0,-0.1,4.153,5195.8,0
166.0,999.0,1.4,4.964,5228.1,0
222.0,999.0,-1.7,0.898,4991.6,1
188.0,999.0,1.4,4.957,5228.1,0
97.0,999.0,1.4,4.963,5228.1,0
283.0,999.0,-1.8,1.531,5099.1,1
260.0,999.0,1.1,4.855,5191.0,0
113.0,999.0,1.4,4.957,5228.1,0
283.0,999.0,1.4,4.961,5228.1,0
270.0,999.0,-0.1,4.12,5195.8,0
219.0,6.0,-1.1,0.883,4963.6,1
307.0,999.0,1.4,4.968,5228.1,0
220.0,999.0,-1.8,1.281,5099.1,0
519.0,9.0,-1.7,0.899,4991.6,1
80.0,999.0,-1.8,1.313,5099.1,0
86.0,999.0,1.4,4.96,5228.1,0
531.0,999.0,-0.1,4.076,5195.8,1
500.0,999.0,1.4,4.96,5228.1,0
82.0,999.0,1.1,4.855,5191.0,0
26.0,999.0,-0.1,4.076,5195.8,0
119.0,999.0,1.4,4.962,5228.1,0
270.0,12.0,-1.7,0.723,4991.6,0
433.0,999.0,1.4,4.966,5228.1,0
141.0,999.0,1.4,4.961,5228.1,0
356.0,999.0,-1.8,1.327,5099.1,0
82.0,999.0,1.4,4.961,5228.1,0
8.0,999.0,1.4,4.959,5228.1,0
15.0,999.0,1.4,4.96,5228.1,0
1114.0,999.0,1.4,4.967,5228.1,0
258.0,999.0,1.4,4.961,5228.1,0
92.0,999.0,1.4,4.961,5228.1,0
96.0,999.0,1.4,4.96,5228.1,0
300.0,999.0,1.4,4.965,5228.1,0
139.0,999.0,1.4,4.963,5228.1,0
501.0,999.0,1.4,4.961,5228.1,0
112.0,999.0,1.4,4.962,5228.1,0
195.0,999.0,-1.8,1.281,5099.1,0
654.0,999.0,-1.8,0.642,5008.7,1
432.0,999.0,1.1,4.858,5191.0,0
148.0,999.0,1.1,4.857,5191.0,0
81.0,3.0,-3.4,0.741,5017.5,0
98.0,999.0,-1.8,1.453,5099.1,0
303.0,10.0,-1.7,0.702,4991.6,1
111.0,999.0,1.4,4.957,5228.1,0
209.0,4.0,-2.9,0.869,5076.2,1
156.0,999.0,1.4,4.963,5228.1,0
1567.0,999.0,1.4,4.967,5228.1,0
170.0,999.0,-1.8,1.479,5099.1,0
197.0,999.0,1.4,4.968,5228.1,0
294.0,999.0,1.4,4.968,5228.1,0
76.0,999.0,-0.1,4.076,5195.8,0
52.0,999.0,1.4,4.864,5228.1,0
285.0,999.0,1.4,4.961,5228.1,0
391.0,999.0,1.1,4.857,5191.0,0
189.0,999.0,1.4,4.963,5228.1,0
77.0,999.0,1.1,4.86,5191.0,0
184.0,999.0,-1.8,1.299,5099.1,0
130.0,999.0,1.1,4.86,5191.0,0
254.0,999.0,-0.1,4.021,5195.8,0
58.0,999.0,-0.1,4.191,5195.8,0
683.0,999.0,1.4,4.961,5228.1,0
162.0,999.0,1.4,4.968,5228.1,0
515.0,999.0,1.1,4.855,5191.0,0
144.0,999.0,1.4,4.96,5228.1,0
1044.0,999.0,1.1,4.859,5191.0,0
181.0,999.0,1.1,4.857,5191.0,0
639.0,999.0,1.4,4.961,5228.1,0
185.0,999.0,-3.4,0.724,5017.5,0
211.0,999.0,1.4,4.965,5228.1,0
376.0,999.0,1.1,4.857,5191.0,0
195.0,999.0,1.4,4.964,5228.1,0
23.0,999.0,-1.8,1.25,5099.1,0
216.0,999.0,1.1,4.86,5191.0,0
142.0,999.0,-1.8,1.334,5099.1,0
797.0,999.0,1.4,4.964,5228.1,0
43.0,999.0,1.4,4.963,5228.1,0
531.0,999.0,1.4,4.96,5228.1,0
304.0,999.0,1.1,4.857,5191.0,0
172.0,999.0,-1.8,1.266,5099.1,0
270.0,999.0,-1.8,1.25,5099.1,0
98.0,999.0,1.4,4.961,5228.1,0
52.0,999.0,-1.8,1.291,5099.1,0
96.0,999.0,-0.1,4.076,5195.8,0
100.0,999.0,1.4,4.961,5228.1,0
409.0,999.0,-1.8,1.25,5099.1,1
92.0,999.0,-1.8,1.334,5099.1,0
234.0,999.0,1.1,4.857,5191.0,0
176.0,999.0,1.4,4.965,5228.1,0
92.0,999.0,-0.1,4.191,5195.8,0
1075.0,999.0,-1.8,1.266,5099.1,1
669.0,999.0,-3.4,0.797,5017.5,0
164.0,999.0,-1.8,1.266,5099.1,0
64.0,999.0,-0.1,4.191,5195.8,0
19.0,999.0,-1.8,1.344,5099.1,0
100.0,999.0,1.1,4.858,5191.0,0
158.0,999.0,-1.8,1.266,5099.1,0
13.0,999.0,-1.8,1.25,5099.1,0
64.0,999.0,-0.1,4.153,5195.8,0
149.0,999.0,1.1,4.858,5191.0,0
638.0,999.0,1.4,4.963,5228.1,0
122.0,999.0,1.1,4.857,5191.0,0
501.0,999.0,1.1,4.857,5191.0,0
11.0,999.0,-1.8,1.25,5099.1,0
832.0,999.0,1.1,4.857,5191.0,0
148.0,999.0,1.4,4.966,5228.1,0
246.0,999.0,-0.1,4.021,5195.8,0
535.0,999.0,-1.8,1.266,5099.1,0
473.0,999.0,1.1,4.857,5191.0,0
184.0,999.0,-1.8,1.344,5099.1,0
64.0,999.0,1.1,4.857,5191.0,0
62.0,999.0,1.4,4.959,5228.1,0
358.0,999.0,1.4,4.967,5228.1,0
52.0,999.0,1.1,4.86,5191.0,0
215.0,999.0,-1.8,1.334,5099.1,0
112.0,999.0,1.4,4.966,5228.1,0
161.0,999.0,1.1,4.856,5191.0,0
45.0,999.0,-1.8,1.334,5099.1,0
234.0,999.0,-1.8,1.334,5099.1,0
93.0,999.0,1.1,4.855,5191.0,0
201.0,999.0,-0.1,4.153,5195.8,0
160.0,999.0,-1.8,1.4,5099.1,1
686.0,999.0,1.4,4.963,5228.1,1
400.0,999.0,-0.1,4.153,5195.8,0
295.0,999.0,1.4,4.964,5228.1,0
79.0,999.0,1.4,4.947,5228.1,0
106.0,999.0,-1.8,1.334,5099.1,0
94.0,999.0,1.4,4.961,5228.1,0
60.0,3.0,-1.8,1.354,5099.1,0
96.0,999.0,1.4,4.961,5228.1,0
622.0,999.0,-1.8,1.281,5099.1,1
21.0,999.0,1.4,4.96,5228.1,0
280.0,999.0,1.4,4.965,5228.1,0
136.0,999.0,-0.1,4.076,5195.8,0
204.0,999.0,1.4,4.959,5228.1,0
84.0,999.0,1.4,4.957,5228.1,0
421.0,999.0,-1.8,1.264,5099.1,1
572.0,999.0,1.4,4.964,5228.1,0
150.0,999.0,-1.8,1.313,5099.1,0
355.0,999.0,-1.8,1.281,5099.1,0
183.0,999.0,1.1,4.86,5191.0,0
183.0,999.0,1.4,4.958,5228.1,0
119.0,999.0,1.4,4.965,5228.1,0
246.0,999.0,1.4,4.964,5228.1,0
167.0,999.0,-3.4,0.739,5017.5,0
91.0,999.0,-0.1,4.12,5195.8,0
135.0,999.0,-0.1,4.191,5195.8,0
193.0,999.0,1.4,4.963,5228.1,0
175.0,999.0,-0.1,4.153,5195.8,0
340.0,999.0,-1.8,1.41,5099.1,0
805.0,999.0,1.4,4.866,5228.1,0
184.0,999.0,1.1,4.857,5191.0,0
46.0,999.0,1.1,4.864,5191.0,0
404.0,999.0,1.4,4.967,5228.1,0
189.0,999.0,-0.1,4.021,5195.8,0
153.0,999.0,-2.9,0.884,5076.2,0
100.0,999.0,-1.8,1.479,5099.1,0
139.0,999.0,1.1,4.857,5191.0,0
172.0,999.0,1.4,4.966,5228.1,0
389.0,999.0,-1.8,1.415,5099.1,0
357.0,3.0,-1.1,1.05,4963.6,1
113.0,999.0,1.4,4.963,5228.1,0
169.0,999.0,-0.1,4.021,5195.8,0
112.0,999.0,-3.0,0.7,5023.5,0
268.0,999.0,1.4,4.96,5228.1,0
87.0,999.0,-1.8,1.244,5099.1,0
197.0,999.0,1.4,4.959,5228.1,0
236.0,999.0,-1.7,0.827,4991.6,0
140.0,999.0,1.1,4.86,5191.0,0
393.0,999.0,1.4,4.961,5228.1,0
183.0,6.0,-1.1,0.879,4963.6,1
115.0,999.0,-0.1,4.076,5195.8,0
146.0,999.0,1.4,4.966,5228.1,0
63.0,999.0,1.1,4.857,5191.0,0
135.0,999.0,1.1,4.86,5191.0,0
199.0,999.0,-1.8,1.405,5099.1,0
1195.0,999.0,-0.1,4.021,5195.8,0
126.0,999.0,1.4,4.968,5228.1,0
720.0,999.0,1.4,4.965,5228.1,1
189.0,999.0,1.4,4.967,5228.1,0
150.0,999.0,1.1,4.857,5191.0,0
96.0,999.0,1.4,4.965,5228.1,0
186.0,999.0,-0.1,4.021,5195.8,0
386.0,6.0,-1.1,0.879,4963.6,1
847.0,999.0,1.4,4.961,5228.1,0
53.0,999.0,1.4,4.961,5228.1,0
146.0,999.0,-1.8,1.266,5099.1,0
17.0,999.0,-1.8,1.266,5099.1,0
142.0,4.0,-2.9,0.881,5076.2,1
64.0,999.0,-2.9,1.252,5076.2,0
801.0,999.0,1.4,4.864,5228.1,1
163.0,999.0,1.4,4.968,5228.1,0
36.0,999.0,1.4,4.96,5228.1,0
74.0,999.0,-1.8,1.354,5099.1,0
872.0,999.0,1.1,4.858,5191.0,0
124.0,999.0,1.1,4.857,5191.0,0
243.0,999.0,1.4,4.962,5228.1,0
146.0,999.0,1.4,4.96,5228.1,0
90.0,999.0,1.4,4.962,5228.1,0
283.0,999.0,-0.1,4.076,5195.8,0
138.0,999.0,-1.8,1.25,5099.1,0
95.0,999.0,1.4,4.963,5228.1,0
107.0,999.0,1.4,4.964,5228.1,0
89.0,999.0,1.1,4.857,5191.0,0
48.0,999.0,1.4,4.962,5228.1,0
178.0,999.0,1.4,4.865,5228.1,0
300.0,999.0,-1.8,1.281,5099.1,0
90.0,999.0,-2.9,1.029,5076.2,0
214.0,999.0,-0.1,4.191,5195.8,0
133.0,999.0,1.4,4.964,5228.1,0
136.0,999.0,1.4,4.961,5228.1,0
375.0,999.0,-1.8,0.697,5008.7,1
154.0,999.0,-2.9,0.829,5076.2,0
163.0,999.0,-0.1,4.021,5195.8,0
121.0,999.0,1.1,4.857,5191.0,0
176.0,999.0,1.4,4.961,5228.1,0
787.0,999.0,1.1,4.859,5191.0,1
880.0,999.0,-2.9,0.869,5076.2,1
638.0,6.0,-1.8,1.266,5099.1,0
173.0,999.0,1.4,4.968,5228.1,0
136.0,999.0,-1.7,0.861,4991.6,0
31.0,999.0,1.1,4.858,5191.0,0
140.0,999.0,1.1,4.857,5191.0,0
97.0,999.0,-1.8,1.266,5099.1,0
102.0,999.0,1.4,4.966,5228.1,0
111.0,999.0,-3.4,0.716,5017.5,0
103.0,999.0,1.1,4.857,5191.0,0
581.0,999.0,-0.1,4.153,5195.8,0
236.0,999.0,1.4,4.962,5228.1,0
1095.0,999.0,-1.8,1.405,5099.1,1
141.0,999.0,-1.8,1.327,5099.1,0
192.0,999.0,-2.9,1.262,5076.2,1
624.0,999.0,-1.8,1.445,5099.1,1
738.0,999.0,1.4,4.958,5228.1,0
472.0,999.0,-1.8,1.365,5099.1,0
240.0,999.0,1.4,4.866,5228.1,0
476.0,999.0,1.1,4.859,5191.0,1
49.0,999.0,1.4,4.961,5228.1,0
115.0,999.0,1.4,4.964,5228.1,0
71.0,999.0,-1.1,1.045,4963.6,0
22.0,999.0,1.1,4.857,5191.0,0
131.0,999.0,1.1,4.857,5191.0,0
76.0,999.0,1.4,4.962,5228.1,0
239.0,999.0,-1.8,1.244,5099.1,0
347.0,999.0,-1.8,1.299,5099.1,0
187.0,999.0,1.1,4.86,5191.0,0
22.0,999.0,-0.1,4.191,5195.8,0
419.0,999.0,1.4,4.961,5228.1,0
42.0,999.0,-1.8,1.405,5099.1,0
53.0,999.0,1.1,4.857,5191.0,0
355.0,999.0,-0.1,4.153,5195.8,0
329.0,999.0,-1.8,1.299,5099.1,0
44.0,999.0,1.1,4.86,5191.0,0
718.0,999.0,-0.1,4.021,5195.8,0
175.0,999.0,1.4,4.964,5228.1,0
596.0,999.0,1.1,4.857,5191.0,0
298.0,999.0,1.4,4.96,5228.1,0
104.0,999.0,1.1,4.857,5191.0,0
950.0,999.0,1.4,4.963,5228.1,1
175.0,999.0,1.1,4.86,5191.0,0
175.0,999.0,1.4,4.965,5228.1,0
86.0,999.0,-0.1,4.191,5195.8,0
24.0,999.0,1.1,4.857,5191.0,0
158.0,999.0,-0.1,4.191,5195.8,0
9.0,999.0,1.4,4.959,5228.1,0
458.0,999.0,1.4,4.962,5228.1,0
973.0,999.0,1.1,4.86,5191.0,0
568.0,999.0,-1.8,1.299,5099.1,0
157.0,999.0,1.1,4.864,5191.0,0
110.0,999.0,-0.1,4.153,5195.8,0
425.0,999.0,1.1,4.855,5191.0,0
370.0,999.0,1.4,4.97,5228.1,0
16.0,999.0,1.4,4.959,5228.1,0
113.0,999.0,1.4,4.96,5228.1,0
20.0,999.0,1.1,4.855,5191.0,0
336.0,999.0,1.1,4.857,5191.0,0
64.0,999.0,1.4,4.965,5228.1,0
243.0,999.0,1.4,4.962,5228.1,0
385.0,999.0,1.4,4.964,5228.1,0
61.0,999.0,-0.1,4.191,5195.8,0
168.0,999.0,1.4,4.866,5228.1,0
375.0,999.0,1.4,4.961,5228.1,0
292.0,999.0,1.4,4.961,5228.1,0
369.0,999.0,-2.9,1.262,5076.2,0
130.0,999.0,1.4,4.866,5228.1,0
122.0,999.0,1.4,4.968,5228.1,0
188.0,999.0,-0.1,4.153,5195.8,0
121.0,999.0,1.4,4.964,5228.1,0
